id,bus0,bus1,length,build_year,s_nom,v_nom,num_parallel,carrier,type,tags
PCI-1.1-01,ES0 1,PT0 0,363.2,2025,1706.0,380,1.0046507132165459,AC,Al/St 240/40 4-bundle 380.0,"{'pci_code': '1.1', 'corridor': 'NSI West Electricity', 'short_title': 'Beariz-Fontefría (ES)-Ponte de Lima-Vila Nova de Famalicão (PT) interconnection', 'full_title': 'Portugal – Spain interconnection between Beariz – Fontefría (ES), Fontefria (ES) – Ponte de Lima (PT) and Ponte de Lima – Vila Nova de Famalicão (PT), including substations in Beariz (ES), Fontefría (ES) and Ponte de Lima (PT)', 'description': '<p>New 400 kV AC double circuit (OHL) of about 169 km (117 km in Portugal and 52&nbsp;km in Spain) between Beariz (ES) - Fontefr&iacute;a (ES) - Ponte de Lima (PT) &ndash; Vila Nova de Famalic&atilde;o (PT), with only one circuit being installed on the Fontefr&iacute;a &ndash; Vila Nova de Famalic&atilde;o section (on shore) 1499/1706 MVA (summer/winter). New 400 kV substations Fontefr&iacute;a, Beariz and Ponte de Lima.</p>\n\n<p>Note: Section Ponte de Lima (PT)-Vila Nova de Famalic&atilde;o (PT) has been commissioned in 2021.</p>\n', 'countries': 'ES, PT', 'promoters': 'REE - Red Eléctrica de España S.A.U. (ES) ; REN - Rede Eléctrica Nacional S.A. (PT)', 'project_sheet': 'Null', 'studies_works': 'Null', 'object_id': '3538', 'layer_name': 'Electricity line', 'geometry_type': 'esriGeometryPolyline', 'geometry': <LINESTRING (-8.317 42.251, -8.318 42.251, -8.327 42.25, -8.33 42.246, -8.33...>}"
PCI-1.9-01,BE0 0,NL0 0,139.7,2027,1900.0,380,1.1188958705225307,AC,Al/St 240/40 4-bundle 380.0,"{'pci_code': '1.9', 'corridor': 'NSI West Electricity', 'short_title': 'BRABO II+III (BE)', 'full_title': 'Internal lines at the Belgian north border between Zandvliet and Lillo-Liefkenshoek (BE), and between Liefkenshoek and Mercator, including a substation in Lillo (BE) [currently known as ""BRABO II + III""]', 'description': '<p style=""text-align:justify"">The project covers a new 380 kV double-circuit AC overhead line between Zandvliet (BE) and Mercator (BE) of around 36 km and a new substation 380kV at Lillo.&nbsp;The overhead lines will have a transport capacity of 1900 MVA each. This investment has the goal to increase the hosting capacity for new load and generation in the vicinity of Antwerp whilst also reinforcing the grid allowing more cross border flows with the Netherlands.</p>\n\n<p style=""text-align:justify"">A part of the project, namely BRABO II has been commissioned since December 2020.</p>\n', 'countries': 'BE', 'promoters': 'Elia Transmission Belgium (BE)', 'project_sheet': 'Null', 'studies_works': 'Null', 'object_id': '1014', 'layer_name': 'Electricity line', 'geometry_type': 'esriGeometryPolyline', 'geometry': <LINESTRING (4.247 51.154, 4.248 51.156, 4.245 51.158, 4.242 51.16, 4.239 51...>}"
PCI-2.12-01,HU0 0,RS0 0,426.9,2030,1330.0,380,0.7832271093657714,AC,Al/St 240/40 4-bundle 380.0,"{'pci_code': '2.12', 'corridor': 'NSI East Electricity', 'short_title': ' Subotica (RS) - Sándorfalva (HU) line', 'full_title': 'Interconnector between Subotica (RS) and Sándorfalva (HU)', 'description': '<p>The project consists of a new 400 kV interconnection OHL between SS Subotica (RS) and SS S&aacute;ndorfalva (HU). The line&rsquo;s length is approximatively 51 km and expected capacity of 1330 MW. This is the main investment of the project and a part of the new North-South corridor for electricity transmission.</p>\n', 'countries': 'HU, RS', 'promoters': 'MAVIR Ltd. (HU) ; JSC Elektromreza Srbije (EMS) (RS)', 'project_sheet': 'Null', 'studies_works': 'Null', 'object_id': '3524', 'layer_name': 'Electricity line', 'geometry_type': 'esriGeometryPolyline', 'geometry': <LINESTRING (20.128 46.306, 19.715 46.039)>}"
PCI-2.4-01,AT0 0,IT0 0,313.3,2029,492.0,380,0.28973514120899213,AC,Al/St 240/40 4-bundle 380.0,"{'pci_code': '2.4', 'corridor': 'NSI East Electricity', 'short_title': ' Würmlach (AT)  to Somplago (IT) line', 'full_title': 'Interconnector between Würmlach (AT) - Somplago (IT)', 'description': '<p>New HVAC, 220 kV, interconnection between Austria and Italy which plans to connect the existing substation of Somplago (IT) and the new substation of W&uuml;rmlach (Austria).<br />\n<br />\nThe project concerns the:</p>\n\n<p>1. construction of a new cross border interconnection, 51 km, underground cable;</p>\n\n<p>2. connection to the existing substation of Somplago;</p>\n\n<p>3. construction of a new 220/220 kV substation in Austria, including a Phase Shifter Transformer.</p>\n', 'countries': 'AT, IT', 'promoters': 'Alpe Adria Energia S.r.l. (IT)', 'project_sheet': 'https://ec.europa.eu/assets/cinea/project_fiches/cef/cef_energy/3.4-0029-ATIT-S-M-18.pdf', 'studies_works': 'Studies', 'object_id': '1602', 'layer_name': 'Electricity line', 'geometry_type': 'esriGeometryPolyline', 'geometry': <LINESTRING (13.013 46.665, 13.013 46.665, 13.013 46.665, 13.013 46.665, 13....>}"
PCI-3.3.1-01,EE0 0,LV0 0,308.5,2025,1000.0,380,0.5888925634329109,AC,Al/St 240/40 4-bundle 380.0,"{'pci_code': '3.3.1', 'corridor': 'BEMIP Electricity', 'short_title': 'Tsirguliina (EE)-Valmiera (LV) interconnection', 'full_title': 'Interconnection between Tsirguliina (EE) and Valmiera (LV)', 'description': '<p>Reinforcement of existing 330 kV OHL between Tsirguliina (EE) and Valmiera (LV) with a length of 62 km (49 km in LV and 13 km in EE) and a planned capacity of 1000 MVA.&nbsp;The main target of existing transmission line reconstruction in a territory of Latvia and Estonia is to increase the transmission capacity between Estonia and Latvia which is essential during synchronisation mode to ensure maximum possible flexibility and power flows exchange on Estonian-Latvian cross-border. The line provides direct effect for system stability in case of high North-South flows and in case of several contingencies in Baltic States during synchronous operation with continental Europe.</p>\n', 'countries': 'EE, LV', 'promoters': 'Elering AS (EE) ; Augstsprieguma tikls AS (LV)', 'project_sheet': 'https://ec.europa.eu/assets/cinea/project_fiches/cef/cef_energy/4.8.1-0021-LTLV-W-M-18.pdf', 'studies_works': 'Works', 'object_id': '1009', 'layer_name': 'Electricity line', 'geometry_type': 'esriGeometryPolyline', 'geometry': <LINESTRING (26.177 57.848, 26.091 57.767, 26.089 57.767, 26.031 57.699, 25....>}"
PCI-3.4.1-01,FI1 0,SE1 0,482.9,2026,900.0,380,0.5300033070896197,AC,Al/St 240/40 4-bundle 380.0,"{'pci_code': '3.4.1', 'corridor': 'BEMIP Electricity', 'short_title': 'Northern Finland (FI) - Northern Sweden interconnection (SE)', 'full_title': 'Interconnection between northern Finland and northern Sweden', 'description': '<p>A new 400 kV AC electricity overhead line interconnection between Sweden and Finland, connecting the substations Messaure (Sweden) and Pyh&auml;nselk&auml; (Finland). The transmission line will cross the border river Tornio from Risudden in Sweden to Vuennonkoski in Finland.&nbsp;It includes an internal 400 kV overhead line in North Finland. In addition to the transmission lines, the project includes two new substations, Viitaj&auml;rvi substation and Isomaa series compensation station both in Finland and extensions to three existing substations, Messaure substation and Isovaara series compensation station both in Sweden as well as Pyh&auml;nselk&auml; substation in Finland. The total length of the line is 380 km, of which 180 km in Sweden and 200 km in Finland. The Aurora Line will increase the transmission capacity from Sweden to Finland by 800 MW and from Finland to Sweden by 900 MW.</p>\n', 'countries': 'FI, SE', 'promoters': 'Fingrid (FI) ; Svenska Kraftnät (SE)', 'project_sheet': 'https://ec.europa.eu/assets/cinea/project_fiches/cef/cef_energy/4.10.1-0016-FISE-S-M-18.pdf ; https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/projects-details/43251567/101069619/CEF2027', 'studies_works': 'Studies ; WORKS', 'object_id': '1001', 'layer_name': 'Electricity line', 'geometry_type': 'esriGeometryPolyline', 'geometry': <LINESTRING (24.517 65.917, 24.436 65.922, 24.355 65.93, 24.288 65.936, 24.2...>}"
